file,score,decision,reason
I:\Record_chunks\New recording 356_sent0194.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 356_sent0195.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 356_sent0196.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 356_sent0197.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 356_sent0198.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 356_sent0199.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 356_sent0201.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 356_sent0203.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 356_sent0204.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 356_sent0205.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 356_sent0206.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 356_sent0207.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 356_sent0208.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 356_sent0209.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 356_sent0210.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 356_sent0213.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 356_sent0214.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 356_sent0215.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 356_sent0216.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 356_sent0230.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 356_sent0231.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 356_sent0232.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 356_sent0234.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 356_sent0235.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 357_sent0001.wav,,OTHER,too_short(0.69s)
I:\Record_chunks\New recording 357_sent0002.wav,,OTHER,too_short(0.79s)
I:\Record_chunks\New recording 357_sent0004.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 357_sent0005.wav,,OTHER,too_short(0.96s)
I:\Record_chunks\New recording 357_sent0006.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 357_sent0013.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 357_sent0016.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 357_sent0018.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 357_sent0020.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 357_sent0022.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 357_sent0023.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 357_sent0026.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0027.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 357_sent0028.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 357_sent0030.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 357_sent0031.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 357_sent0032.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 357_sent0033.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 357_sent0034.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 357_sent0035.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0036.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 357_sent0037.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0039.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 357_sent0040.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 357_sent0041.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 357_sent0042.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 357_sent0043.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0044.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 357_sent0045.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 357_sent0046.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 357_sent0047.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0048.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 357_sent0049.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0050.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 357_sent0051.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 357_sent0052.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0054.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 357_sent0058.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 357_sent0060.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 357_sent0061.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 357_sent0062.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 357_sent0063.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0064.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 357_sent0066.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 357_sent0067.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 357_sent0068.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0069.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 357_sent0071.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0073.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 357_sent0076.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0077.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 357_sent0078.wav,,OTHER,too_short(0.93s)
I:\Record_chunks\New recording 357_sent0079.wav,,OTHER,too_short(1.27s)
I:\Record_chunks\New recording 357_sent0080.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 357_sent0081.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 357_sent0082.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 357_sent0083.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 357_sent0084.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 357_sent0086.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 357_sent0087.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 357_sent0089.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 357_sent0092.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0093.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 357_sent0094.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 357_sent0095.wav,,OTHER,too_short(1.24s)
I:\Record_chunks\New recording 357_sent0097.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0098.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\New recording 357_sent0099.wav,,OTHER,too_short(1.22s)
I:\Record_chunks\New recording 357_sent0101.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 357_sent0103.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0104.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 357_sent0106.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 357_sent0107.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 357_sent0108.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\New recording 357_sent0113.wav,,OTHER,too_short(1.01s)
I:\Record_chunks\New recording 357_sent0115.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 357_sent0117.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 357_sent0118.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0119.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 357_sent0121.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 357_sent0123.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 357_sent0134.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 357_sent0136.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 357_sent0138.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 357_sent0139.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 357_sent0140.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 357_sent0142.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 357_sent0143.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 357_sent0145.wav,,OTHER,too_short(1.03s)
I:\Record_chunks\New recording 357_sent0146.wav,,OTHER,too_short(1.23s)
I:\Record_chunks\New recording 357_sent0148.wav,,OTHER,too_short(0.83s)
I:\Record_chunks\New recording 357_sent0150.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 357_sent0151.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 357_sent0160.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 357_sent0165.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0170.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 357_sent0172.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 357_sent0173.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 357_sent0174.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 357_sent0175.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0176.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 357_sent0177.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 357_sent0178.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 357_sent0179.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 357_sent0184.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 358_sent0000.wav,,OTHER,too_short(1.48s)
I:\Record_chunks\New recording 358_sent0003.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 358_sent0005.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 358_sent0006.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 358_sent0007.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 358_sent0008.wav,,OTHER,too_short(1.73s)
I:\Record_chunks\New recording 358_sent0010.wav,,OTHER,too_short(1.28s)
I:\Record_chunks\New recording 358_sent0012.wav,,OTHER,too_short(0.49s)
I:\Record_chunks\New recording 358_sent0013.wav,,OTHER,too_short(0.93s)
I:\Record_chunks\New recording 358_sent0014.wav,,OTHER,too_short(1.69s)
I:\Record_chunks\New recording 358_sent0015.wav,,OTHER,too_short(1.63s)
I:\Record_chunks\New recording 358_sent0016.wav,,OTHER,too_short(0.99s)
I:\Record_chunks\New recording 358_sent0017.wav,,OTHER,too_short(1.19s)
I:\Record_chunks\New recording 358_sent0020.wav,,OTHER,too_short(1.41s)
I:\Record_chunks\New recording 358_sent0021.wav,,OTHER,too_short(0.67s)
I:\Record_chunks\New recording 358_sent0023.wav,,OTHER,too_short(1.93s)
I:\Record_chunks\New recording 358_sent0026.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 358_sent0027.wav,,OTHER,too_short(0.99s)
I:\Record_chunks\New recording 358_sent0029.wav,,OTHER,too_short(1.69s)
I:\Record_chunks\New recording 358_sent0030.wav,,OTHER,too_short(0.99s)
I:\Record_chunks\New recording 358_sent0033.wav,,OTHER,too_short(1.35s)
I:\Record_chunks\New recording 358_sent0036.wav,,OTHER,too_short(0.81s)
I:\Record_chunks\New recording 358_sent0038.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\New recording 358_sent0039.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 358_sent0040.wav,,OTHER,too_short(0.60s)
I:\Record_chunks\New recording 358_sent0042.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 358_sent0043.wav,,OTHER,too_short(0.77s)
I:\Record_chunks\New recording 358_sent0045.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 358_sent0046.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 358_sent0048.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 358_sent0049.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 358_sent0050.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 358_sent0052.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 358_sent0055.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 358_sent0057.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 358_sent0059.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 358_sent0060.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 358_sent0061.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 358_sent0079.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 358_sent0080.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 358_sent0082.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 358_sent0083.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 358_sent0084.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 358_sent0085.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 358_sent0100.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\New recording 358_sent0101.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 358_sent0102.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 358_sent0103.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 358_sent0104.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 358_sent0105.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 358_sent0107.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 358_sent0108.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 358_sent0109.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 358_sent0110.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 358_sent0111.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 358_sent0112.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 358_sent0113.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 358_sent0114.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 358_sent0118.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 358_sent0120.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 358_sent0121.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 358_sent0122.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 358_sent0123.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 358_sent0124.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 358_sent0125.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 358_sent0126.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 358_sent0127.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 358_sent0128.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 358_sent0129.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 358_sent0130.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 359_sent0004.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 359_sent0006.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 359_sent0008.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 359_sent0009.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 359_sent0010.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 359_sent0011.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 359_sent0012.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 359_sent0013.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 359_sent0015.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 359_sent0016.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 359_sent0018.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 359_sent0020.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 359_sent0021.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 359_sent0022.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 359_sent0027.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 359_sent0030.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 359_sent0031.wav,,OTHER,too_short(0.71s)
I:\Record_chunks\New recording 359_sent0033.wav,,OTHER,too_short(1.81s)
I:\Record_chunks\New recording 359_sent0034.wav,,OTHER,too_short(1.53s)
I:\Record_chunks\New recording 359_sent0035.wav,,OTHER,too_short(1.39s)
I:\Record_chunks\New recording 359_sent0048.wav,,OTHER,too_short(1.03s)
I:\Record_chunks\New recording 359_sent0049.wav,,OTHER,too_short(0.91s)
I:\Record_chunks\New recording 359_sent0052.wav,,OTHER,too_short(1.65s)
I:\Record_chunks\New recording 359_sent0053.wav,,OTHER,too_short(0.80s)
I:\Record_chunks\New recording 359_sent0054.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 359_sent0055.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 359_sent0056.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\New recording 359_sent0060.wav,,OTHER,too_short(1.31s)
I:\Record_chunks\New recording 359_sent0064.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 359_sent0065.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 359_sent0067.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 359_sent0068.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 359_sent0070.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 359_sent0071.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 359_sent0072.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0075.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0076.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 359_sent0077.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 359_sent0080.wav,,OTHER,too_short(0.59s)
I:\Record_chunks\New recording 359_sent0082.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 359_sent0083.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0084.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 359_sent0085.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 359_sent0086.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 359_sent0088.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 359_sent0089.wav,,OTHER,too_short(1.80s)
I:\Record_chunks\New recording 359_sent0090.wav,,OTHER,too_short(1.80s)
I:\Record_chunks\New recording 359_sent0092.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 359_sent0093.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 359_sent0096.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\New recording 359_sent0097.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0099.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 359_sent0100.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 359_sent0105.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 359_sent0107.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0108.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 359_sent0112.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 359_sent0113.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0116.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 359_sent0117.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 359_sent0118.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 359_sent0119.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 359_sent0120.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 359_sent0122.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 359_sent0123.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 359_sent0124.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0126.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 359_sent0135.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 359_sent0136.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0137.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 359_sent0138.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 359_sent0139.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\New recording 359_sent0140.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 359_sent0142.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 359_sent0144.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0145.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 359_sent0146.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 359_sent0147.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 359_sent0148.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 359_sent0149.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 359_sent0150.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 359_sent0153.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 359_sent0154.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\New recording 359_sent0155.wav,,OTHER,too_short(0.92s)
I:\Record_chunks\New recording 35_sent0003.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 35_sent0004.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 35_sent0005.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0006.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 35_sent0007.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 35_sent0008.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 35_sent0009.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 35_sent0010.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0011.wav,,OTHER,too_short(0.54s)
I:\Record_chunks\New recording 35_sent0012.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 35_sent0013.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0014.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\New recording 35_sent0015.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 35_sent0016.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 35_sent0017.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 35_sent0018.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 35_sent0019.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 35_sent0020.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 35_sent0021.wav,,OTHER,too_short(1.26s)
I:\Record_chunks\New recording 35_sent0022.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 35_sent0028.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 35_sent0030.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 35_sent0033.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\New recording 35_sent0034.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 35_sent0037.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 35_sent0038.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 35_sent0040.wav,,OTHER,too_short(0.46s)
I:\Record_chunks\New recording 35_sent0041.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 35_sent0044.wav,,OTHER,too_short(1.98s)
I:\Record_chunks\New recording 35_sent0045.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 35_sent0050.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 35_sent0054.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 35_sent0056.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\New recording 35_sent0057.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\New recording 35_sent0058.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\New recording 35_sent0060.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 35_sent0061.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 35_sent0062.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0063.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 35_sent0064.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0065.wav,,OTHER,too_short(1.66s)
I:\Record_chunks\New recording 35_sent0066.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 35_sent0067.wav,,OTHER,too_short(1.48s)
I:\Record_chunks\New recording 35_sent0069.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0070.wav,,OTHER,too_short(1.82s)
I:\Record_chunks\New recording 35_sent0071.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0072.wav,,OTHER,too_short(0.68s)
I:\Record_chunks\New recording 35_sent0074.wav,,OTHER,too_short(1.03s)
I:\Record_chunks\New recording 35_sent0075.wav,,OTHER,too_short(1.49s)
I:\Record_chunks\New recording 35_sent0078.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\New recording 35_sent0079.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0080.wav,,OTHER,too_short(0.58s)
I:\Record_chunks\New recording 35_sent0082.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 35_sent0083.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 35_sent0085.wav,,OTHER,too_short(1.12s)
I:\Record_chunks\New recording 35_sent0087.wav,,OTHER,too_short(1.02s)
I:\Record_chunks\New recording 35_sent0093.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\New recording 35_sent0095.wav,,OTHER,too_short(1.74s)
I:\Record_chunks\New recording 35_sent0096.wav,,OTHER,too_short(1.18s)
I:\Record_chunks\New recording 35_sent0097.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\New recording 35_sent0098.wav,,OTHER,too_short(1.10s)
I:\Record_chunks\New recording 35_sent0108.wav,,OTHER,too_short(1.17s)
I:\Record_chunks\New recording 35_sent0110.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 35_sent0112.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 35_sent0114.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\New recording 35_sent0115.wav,,OTHER,too_short(0.70s)
